id,Date,User,Tweet,Media,Likes,Retweets,Comments
67,2012-02-06 11:15:21+00:00,amspectator,Demography Is Destiny in Syria http://t.co/NzZQ9BhL,,0,1,0
68,2012-02-01 11:07:22+00:00,amspectator,Wrong Assumptions on Syria http://t.co/fS2WVp3Y,,0,0,0
69,2015-12-27 20:12:30+00:00,BreitbartNews,Report: Obama Administration Tried to Encourage a Military Coup in Syria https://t.co/FpTdecvqRR,,37,71,10
70,2015-12-25 14:12:52+00:00,BreitbartNews,Japanese Journalist Held for Ransom in Syria https://t.co/UE8WIeAk9b by @francesmartel,,6,26,2
71,2015-12-21 16:27:47+00:00,BreitbartNews,Report: Police Let Paris Terror Suspect Go–Three Times! …Now Back in Syria with Islamic State https://t.co/DLN3QWthaK,,15,60,8
72,2015-12-16 02:58:40+00:00,BreitbartNews,Ted Cruz says ISIS will take over Syria if the U.S. topples Assad #GOPDebate,,68,42,15
73,2015-12-07 01:07:59+00:00,BreitbartNews,"Obama is helping Turkey ""seal"" its border with Syria. We'll see if he mentions securing the U.S. border...",,134,93,15
74,2015-12-01 18:55:51+00:00,BreitbartNews,"Report: Since Paris Attacks All 132 Syria Refugees Have Been Sunni Muslims, Zero Christians https://t.co/dOz54ILAGf",,21,53,9
75,2015-12-01 13:58:12+00:00,BreitbartNews,".@realDonaldTrump: We will take out ISIS, but we don't want to have World War III over Syria.",,36,26,1
76,2015-12-01 12:55:49+00:00,BreitbartNews,.@RealBenCarson: We should be putting much more pressure on countries closer to Syria to take and assimilate the #SyrianRefugees.,,32,28,4
77,2015-11-29 19:21:49+00:00,BreitbartNews,Report claims Russia will commit ground troops to Syria https://t.co/sI4WJHJSjL,,22,39,13
78,2015-11-24 15:38:19+00:00,BreitbartNews,LIVE UPDATES: NATO Member Shoots Down Russian Fighter Jet On Syria Border https://t.co/8qt0dY717A,,13,19,6
79,2015-11-24 11:12:50+00:00,BreitbartNews,"LIVE: @RaheemKassam, @oliver_lane on Turkey shooting down a ‘Russian fighter jet’ on Syria's border — https://t.co/CGXq7r5f6V",,2,7,8
80,2015-11-16 12:20:18+00:00,BreitbartNews,".@RickSantorum: ""We should not resettle a single person from Syria."" We can't screen them &amp; 70% of the ""refugees"" are fighting-age men.",,100,122,19
81,2015-11-11 03:25:53+00:00,BreitbartNews,"Trump: Assad is a bad guy, but we have no idea who the rebels in Syria are. #GOPDebate",,67,48,4
82,2015-11-06 00:41:28+00:00,BreitbartNews,Report: Up to 90% of Russian Airstrikes in Syria Have Hit Anti-Assad Rebels https://t.co/HFA3Pfltjr,,13,25,8
83,2015-11-04 14:30:47+00:00,BreitbartNews,Obama: U.S. Special Forces in Syria Are Not ‘Boots on the Ground’ https://t.co/4Cbsb42hX0,,12,20,44
84,2015-11-03 13:23:16+00:00,BreitbartNews,Blackwater USA founder Erik Prince LIVE: Putin stepped into a vacuum in Syria. Tune into @SiriusXMPatriot 125!,,8,8,2
85,2015-10-08 02:34:02+00:00,BreitbartNews,Honor killing: German police believe 20-year-old gang rape survivor from Syria was killed by her father and brothers http://t.co/KEGEYmHpJp,,21,82,19
86,2015-10-03 14:11:50+00:00,BreitbartNews,Obama dismisses Hillary's idea for a no-fly zone over Syria as campaign rhetoric: http://t.co/hU2f9sbwu6 by @charliespiering,,8,20,12
87,2015-10-01 17:19:38+00:00,BreitbartNews,Russia releases footage of their bombing in Syria; U.S. confirms they hit CIA-backed rebels http://t.co/JW7e6Nr6C6,,12,41,13
88,2015-09-24 19:30:42+00:00,BreitbartNews,VIDEO: Young Jihadi Weeps Before Committing Suicide Attack in Syria http://t.co/RUq3JLGle9,,6,16,7
89,2015-09-11 21:20:56+00:00,BreitbartNews,"White House: Unclear What Vladimir Putin is Doing in Syria

http://t.co/OGF2drPY7d",,19,29,41
90,2015-09-04 12:37:40+00:00,BreitbartNews,The end of Syria's Christian church? http://t.co/ebZSOhVmDO,,7,40,5
91,2014-12-16 15:14:08+00:00,BreitbartNews,World View: 300 Chinese Citizens Join ISIS in Iraq and Syria: This morning's key headlines from GenerationalDy... http://t.co/KejgQ89RrX,,2,10,1
92,2014-12-09 17:37:55+00:00,BreitbartNews,Russia 'Gravely Concerned' over Israeli Presence in Syria While Expanding Military Presence in Eastern Europe:... http://t.co/VEo4m7aaXM,,4,12,1
93,2014-12-08 19:43:26+00:00,BreitbartNews,"As Reports of Israeli Strike in Syria Develop, Al Jazeera Ignores Hezbollah Connection: While Israel remained ... http://t.co/wE47p7rmrN",,5,11,2
