id,Date,User,Tweet,Media,Likes,Retweets,Comments
134,2022-03-28 17:27:01+00:00,Anne_Hidalgo,"Si nous voulons que la guerre en Ukraine s’arrête, il faut cet embargo sur le gaz russe. Il faut aussi protéger les Français en contenant le prix de l’énergie. Cela passe par une baisse des taxes sur les carburants que je demande depuis longtemps.
#LeGrandOral #Hidalgo2022",,56,18,3
135,2022-03-24 07:39:00+00:00,Anne_Hidalgo,"Je suis favorable à un embargo contre les carburants russes. Sinon chaque jour nous finançons la guerre de Vladimir Poutine contre l'Ukraine.
 
Les entreprises françaises doivent également cesser leurs activités en Russie. Il faut agir !

#Les4V #StandWithUkraine https://t.co/l7mx0w9AeR",https://pbs.twimg.com/amplify_video_thumb/1506894668931477507/img/fFBdaKITlxsYr7eY.jpg,220,110,38
136,2022-03-22 10:28:06+00:00,Anne_Hidalgo,"Le #ConseilDeParis a également voté à l'unanimité une aide d’urgence exceptionnelle d’un million d'euros au profit des associations, ONG et acteurs de terrain qui interviennent en Ukraine ou dans les pays limitrophes et qui œuvrent à l'accueil des réfugiés ukrainiens à Paris. https://t.co/sUpzncIsCe",https://pbs.twimg.com/media/FOcnS3BWYAACqFM?format=jpg&name=large,96,40,3
137,2022-03-16 18:40:45+00:00,Anne_Hidalgo,"C'est avec un grand plaisir que j'ai reçu @GermanYael1, ambassadrice d'Israël en France qui a pris ses fonctions le mois dernier. Au programme de nos échanges : la situation en Ukraine et des réfugiés, nos nombreuses coopérations et l'amitié qui unit Paris et l’État d’Israël. https://t.co/pIvtcl8LBR",https://pbs.twimg.com/media/FN_dq0GXEAMo9Ce?format=jpg&name=large,163,41,85
138,2022-03-14 20:26:47+00:00,Anne_Hidalgo,"Nous devons faire bloc. Nous devons rester unis, en France comme en Europe, et frapper au portefeuille Vladimir Poutine. Commercer avec la Russie, c'est financer la guerre contre l’Ukraine.

#Hidalgo2022 
#FaceALaGuerreTF1 https://t.co/zOJANkWznL",https://pbs.twimg.com/amplify_video_thumb/1503466399011856387/img/ldwev0_uVwlTFjbJ.jpg,258,148,19
139,2022-03-14 08:41:16+00:00,Anne_Hidalgo,"Payer du gaz russe, c'est payer les armes de Vladimir Poutine dans sa guerre contre l'Ukraine. Il faut un embargo au plus vite. 

En parallèle, je redemande la baisse de la TVA à 5,5 % sur l'essence pour aider les Français à passer cette crise.
https://t.co/9cKpVCmPoh",https://pbs.twimg.com/media/FNy2CeZX0AQP_BN.jpg,175,85,53
140,2022-03-11 08:58:55+00:00,Anne_Hidalgo,"La crise en Ukraine a des conséquences immédiates sur l’énergie et le prix des carburants.
Je suis pour un embargo sur le gaz russe. Il faut également baisser la TVA à 5,5% sur les carburants pour que les Français n’aient pas à en payer le prix fort. https://t.co/Fm5GzRg2BZ",https://pbs.twimg.com/media/FNjd2WLWUAUH4Dx.jpg,98,53,15
141,2022-03-10 16:55:28+00:00,Anne_Hidalgo,"Heureuse de recevoir mon ami @antoniocostapm aujourd’hui à l’Hôtel de Ville. Nous avons évoqué ensemble la situation en Ukraine, les actions de solidarité et le rôle indispensable que doit jouer l’Union européenne dans l’aide au peuple ukrainien. Leur liberté est aussi la nôtre. https://t.co/ij0kE7MKep",https://pbs.twimg.com/media/FNgKlOgXwAIwldp?format=jpg&name=large,240,80,28
142,2022-03-08 18:20:47+00:00,Anne_Hidalgo,Solidarité avec l’Ukraine 🇺🇦 merci à Stéphane Ravacley pour son humanisme. Guerre en Ukraine : les larmes du boulanger Stéphane Ravacley face à ces jeunes qui “sont en train de botter le cul de Poutine”.  https://t.co/fbEL1oWFXP,,82,37,6
143,2022-03-08 17:49:50+00:00,Anne_Hidalgo,"Paris se mobilise pour l'Ukraine.
Depuis la semaine dernière, nous travaillons étroitement avec les associations pour coordonner nos actions de solidarité et accueillir dans les meilleures conditions les réfugiés.
#StandWithUkraine️ 🇺🇦 https://t.co/VlRN9OUvIU",https://pbs.twimg.com/media/FNV6aVwXMAc18ql.jpg,80,38,6
144,2022-03-08 12:55:42+00:00,Anne_Hidalgo,"Avec @JeanCASTEX et Mykola Sobko, consul général d’Ukraine à Paris, au centre d’accueil d’urgence ouvert à #Paris18 par @Franceterdasile, en lien avec l’État et la Ville.
Paris, solidaire et aux côtés du peuple ukrainien. https://t.co/Yi9ZBFTalN",https://pbs.twimg.com/media/FNVDHqgXMAIZ88A?format=jpg&name=large,54,15,4
145,2022-03-07 18:33:33+00:00,Anne_Hidalgo,"Demain soir, le Kyiv City Ballet se produira au @theatrechatelet, où il est en résidence pour continuer de répéter. La recette de la billetterie sera intégralement reversée à @ACTED et @CroixRouge. Paris, aux côtés de l'Ukraine et de ses artistes. https://t.co/RZQCAE4hsx",,77,39,4
146,2022-03-07 18:02:25+00:00,Anne_Hidalgo,"🇺🇦 Paris aux côtés du peuple ukrainien.
Ce lundi, réunion avec Mykola Sobko, consul général d’Ukraine à Paris, l’équipe municipale, les maires d’arrondissement et les associations sur nos actions pour accueillir dans les meilleures conditions les réfugiés. https://t.co/XUsOJkxUC2",https://pbs.twimg.com/media/FNQ_u0vXsAcsZbh?format=jpg&name=large,138,43,20
147,2022-03-05 12:11:14+00:00,Anne_Hidalgo,"Paris se mobilise pour l'Ukraine et ses ressortissants.
Avec @OmelchenkoVadym, au centre d'accueil ouvert par @Franceterdasile à #Paris18 en lien avec la Ville et l’État. Ici, les réfugiés ukrainiens bénéficient d'une écoute et d'un accompagnement pour toutes leurs démarches. https://t.co/MS3MXisJ8E",https://pbs.twimg.com/media/FNFcK5SWYAUF3AC?format=jpg&name=large,114,38,17
148,2022-03-05 07:44:45+00:00,Anne_Hidalgo,"Je prône l'unité, comme la livraison d'armes à nos amis ukrainiens. Ils ont raison de dire que ce qui se joue aujourd'hui en Ukraine, c'est aussi notre liberté en Europe.

#Les4V #StandWithUkraine https://t.co/zRHwEzpJDq",https://pbs.twimg.com/amplify_video_thumb/1500012303663738880/img/WwlY0Tt-I7O3raAI.jpg,126,59,31
149,2022-03-04 16:00:58+00:00,Anne_Hidalgo,"Lors de cette réunion, nous avons pu écouter le témoignage poignant de @AndriySadovyi, maire de Lviv en Ukraine. Nous lui avons exprimé tout notre soutien alors qu'il se bat pour sa ville, pour ses habitants, pour la liberté. Notre liberté. https://t.co/Qrs2pG69my",https://pbs.twimg.com/media/FNBG6bjWQAEksDM?format=jpg&name=large,125,44,8
150,2022-03-04 16:00:58+00:00,Anne_Hidalgo,"À Varsovie, avec Rafał @trzaskowski_ et des maires européens du ""Pacte des Villes Libres"", pour échanger sur notre coordination pour venir en aide aux réfugiés et apporter une aide économique à l'Ukraine. Nous appelons l'Union européenne à soutenir les villes dans cette démarche. https://t.co/3IrLYfVxpO",https://pbs.twimg.com/media/FNBGsQOXEAE1bhL?format=jpg&name=large,318,129,39
151,2022-03-03 13:19:07+00:00,Anne_Hidalgo,"🗞️ Guerre en Ukraine, accès aux services publics, santé, transition écologique, tant de sujets sur lesquels j'ai échangé avec les lecteurs de @Midilibre.

Je leur ai redit ma détermination à porter nos valeurs pour qu'ensemble, nous changions d'avenir.
https://t.co/xxtuudzwA5",,99,38,18
152,2022-03-02 20:37:09+00:00,Anne_Hidalgo,"Oui, je l’assume, les sanctions et la livraison d’armes à l’Ukraine sont les préalables indispensables à l’instauration d’un dialogue diplomatique qui devra aboutir au retrait immédiat des forces russes.

Ne voyez aucun bellicisme à cette position, juste et nécessaire. https://t.co/eOa2WjbPiO",https://pbs.twimg.com/media/FM3zHkPXIAQFnsM?format=jpg&name=large,233,108,59
153,2022-03-02 20:29:23+00:00,Anne_Hidalgo,"Je redis toute ma solidarité avec l'Ukraine et mon admiration pour le courage de son peuple. 🇺🇦

Voilà ce qui distingue le peuple ukrainien et Poutine : le patriotisme d'un souverain face au nationalisme d'un régime assassin.

#Hidalgo2022 #StandWithUkraine https://t.co/Q0ZH7AApd6",https://pbs.twimg.com/amplify_video_thumb/1499119527216435205/img/wfhfuFo62PGomi_D.jpg,160,80,22
154,2022-03-02 20:18:46+00:00,Anne_Hidalgo,"🔴 EN DIRECT | À Montpellier, aux côtés des élus de tout le pays pour un événement exceptionnel « Nos territoires avec l’Ukraine » #StandWithUkraine  https://t.co/UEX8c6PvzN",,144,83,15
155,2022-03-01 21:55:17+00:00,Anne_Hidalgo,Les Parisiennes et Parisiens ayant de la famille en Ukraine et souhaitant des informations ou s’engager auprès des associations pourront contacter le 39 75 afin d’être orientés vers les services compétents ainsi que leur mairie d’arrondissement.,,40,17,2
156,2022-03-01 21:55:17+00:00,Anne_Hidalgo,"Une aide d’un million d’euros a été débloquée pour les associations, ONG et acteurs de terrain qui organisent la collecte et l’acheminement de produits de première nécessité en Ukraine ou dans les pays frontaliers, et préparent l’accueil des réfugiés ukrainiens à Paris.",,75,23,57
157,2022-03-01 21:55:16+00:00,Anne_Hidalgo,"🇺🇦🇫🇷 En solidarité et en soutien avec l’Ukraine qui se bat aujourd’hui pour sa liberté et celle de l’Europe, la Ville de Paris est pleinement mobilisée pour préparer l’accueil des réfugiés ukrainiens dans les prochains jours. ⤵️",,419,115,132
158,2022-03-01 14:48:32+00:00,Anne_Hidalgo,"🎙 Ce soir à 20h00, je serai l'invitée de @LCI. Je vous y parlerai de la guerre en Ukraine et de mes propositions pour soutenir le peuple ukrainien. #StandWithUkraine https://t.co/K1ikR6XXda",https://pbs.twimg.com/media/FMxSa83XEAM-bEp?format=jpg&name=large,190,99,139
159,2022-02-27 14:04:49+00:00,Anne_Hidalgo,"Je le redis, je souhaite que nous lancions une procédure accélérée d'adhésion de l'Ukraine à l'Union européenne 🇺🇦 🇪🇺 ! 

C'est essentiel pour répondre aux aspirations du peuple ukrainien à vivre dans notre espace de paix, de prospérité et de liberté qu'est l'Europe. https://t.co/QetRFEQ1Sl",https://pbs.twimg.com/media/FMm8oV8XoAEYZWI?format=jpg&name=large,602,171,650
160,2022-02-27 12:47:37+00:00,Anne_Hidalgo,"A Bordeaux, Hidalgo défend l'Ukraine et l'Europe face à Poutine https://t.co/AvsFuE5ueJ",,233,90,70
161,2022-02-26 17:11:11+00:00,Anne_Hidalgo,"Je veux d’abord penser aux ukrainiennes et aux ukrainiens dont la vie a brutalement basculé dans l’enfer de la guerre. En attaquant l’Ukraine, Vladimir Poutine attaque notre rêve européen, notre rêve de démocratie, de liberté et de paix. #HidalgoBordeaux https://t.co/8TuNKxiPcL",https://pbs.twimg.com/amplify_video_thumb/1497620173171445766/img/gOA7_6pNcF-FezQL.jpg,277,139,29
162,2022-02-26 17:05:01+00:00,Anne_Hidalgo,"🔴 EN DIRECT | À Bordeaux, pour un meeting consacré à la guerre en Ukraine #HidalgoBordeaux https://t.co/8OB83hi0Du",,179,77,22
163,2022-02-26 15:05:21+00:00,Anne_Hidalgo,"Cette guerre nous concerne tous, elle frappe l'Ukraine, un pays ami, un pays européen. 

Il nous faut non seulement soutenir les ukrainiens mais aussi prendre des sanctions. 

Le meeting que je tiens tout à l'heure à Bordeaux sera dédié au conflit ukrainien.

#StandWithUkraine 🇺🇦 https://t.co/xuoQAtHyS6",https://pbs.twimg.com/media/FMiAEhnX0AU6jY5?format=jpg&name=large,436,131,87
164,2022-02-25 19:43:05+00:00,Anne_Hidalgo,Paris avec l’Ukraine,,948,203,98
